Air temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Type_H,Type_L,Type_M
1.711942084729409,-0.7685176346497385,1.3500129760478432,1.5718379416248212,1,0,1,0
1.711942084729409,-0.026641174157569038,-0.6549667160018846,1.6032593039897587,0,1,0,0
1.711942084729409,-0.09915541465680365,-0.45446874679691185,1.6818127099021027,1,0,1,0
1.711942084729409,0.7542814158341883,-0.9557136698093438,-1.6959837443286894,0,0,1,0
1.711942084729409,2.3886408363169376,-1.958203515834208,-1.6645623819637516,0,0,0,1
1.711942084729409,0.8769978228328931,-0.9557136698093438,-1.6174303384163453,0,0,1,0
1.711942084729409,0.4921145463369555,-0.755215700604371,-1.5860089760514078,0,0,0,1
1.711942084729409,-0.746205560649974,0.5480210992279521,-1.5388769325040013,0,0,1,0
1.711942084729409,0.1462773993406058,-0.15372179298945268,-1.5074555701390637,0,0,1,0
1.711942084729409,-0.25533993265515514,-0.15372179298945268,-1.4760342077741262,0,0,1,0
1.711942084729409,-0.22187182165550837,0.5480210992279521,-1.4446128454091884,0,0,1,0
1.711942084729409,0.8546857488331285,-0.9557136698093438,-1.413191483044251,0,0,1,0
1.711942084729409,4.067624404799216,-2.45944843884664,-1.3817701206793134,0,0,1,0
1.711942084729409,-0.5621309501519169,1.8512578990602753,-1.3503487583143756,0,0,1,0
1.711942084729409,-0.1326235256564504,-0.053472808386966275,-1.318927395949438,0,0,1,0
1.711942084729409,-0.26649596965503736,-0.15372179298945268,-1.2875060335845006,0,0,1,0
1.711942084729409,1.2116789328293605,-1.0559626544118303,-1.2560846712195628,0,0,1,0
1.711942084729409,-0.9637482821476778,1.4502619606503298,-1.2246633088546253,1,0,1,0
1.711942084729409,-0.5732869871517992,0.5480210992279521,-1.1932419464896877,0,0,1,0
1.711942084729409,-0.9023900786483255,0.1470251608180065,-1.1618205841247502,1,0,1,0
1.711942084729409,-0.160513618156156,0.24727414542049292,-1.1303992217598124,0,0,0,1
1.711942084729409,-0.6681133016507983,1.049266022240384,-1.0832671782124061,0,0,0,1
1.711942084729409,-1.2482272256446751,2.252253837470221,-1.0361351346649996,1,0,1,0
1.711942084729409,1.4905798578264167,-1.256460623616803,-1.004713772300062,0,1,0,0
1.711942084729409,0.6148309533356602,-1.0559626544118303,-0.9261603663877181,0,1,0,0
1.711942084729409,-0.7629396161497974,1.049266022240384,-0.8476069604753741,0,1,0,0
1.711942084729409,-1.3430535401436743,2.352502822072707,-0.7690535545630302,1,0,1,0
1.711942084729409,-0.5453968946520936,0.44777211462546573,-0.7376321921980925,0,0,0,1
1.711942084729409,-0.2776520066549196,0.9490170376378977,-0.6905001486506861,0,0,0,1
1.711942084729409,1.6913885238242972,-1.5572075774242622,-0.6433681051032797,0,0,1,0
1.711942084729409,-1.2426492071447341,1.049266022240384,-0.6119467427383422,1,0,0,1
1.711942084729409,0.24668173233954604,-0.6549667160018846,-0.5648146991909357,0,0,0,1
1.711942084729409,0.051451084841606695,-0.6549667160018846,-0.5176826556435293,0,0,0,1
1.711942084729409,-0.5844430241516815,0.44777211462546573,-0.4705506120961229,0,0,1,0
1.711942084729409,-0.7908297086495031,1.2497639914453569,-0.43912924973118533,0,1,0,0
1.711942084729409,-0.35574426565409534,0.24727414542049292,-0.36057584381884134,0,0,0,1
1.711942084729409,-0.5453968946520936,1.6507599298553024,-0.3134438002714349,0,0,1,0
1.711942084729409,-0.9804823376475013,1.1495150068428706,-0.28202243790649734,1,0,1,0
1.711942084729409,0.4474903983374265,-0.5547177313993983,-0.25060107554155975,0,0,1,0
1.711942084729409,-0.2888080436548019,-0.5547177313993983,-0.21917971317662213,0,0,1,0
1.711942084729409,0.16301145484042917,-0.6549667160018846,-0.18775835081168452,0,0,1,0
1.711942084729409,-0.9135461156482078,0.6482700838304385,-0.15633698844674693,0,0,1,0
1.711942084729409,0.8881538598327753,-0.8554646852068575,-0.12491562608180933,0,0,0,1
1.711942084729409,0.3749761578381919,-0.2539707775919391,-0.07778358253440293,0,0,1,0
1.711942084729409,-1.058574596646677,1.1495150068428706,-0.046362220169465326,0,0,1,0
1.711942084729409,-0.021063155657627914,-0.15372179298945268,-0.014940857804527726,0,0,1,0
1.711942084729409,-0.19398172915580275,0.9490170376378977,0.016480504560409875,0,0,0,1
1.711942084729409,2.271502447818174,-1.8579545312317214,0.06361254810781627,0,0,1,0
1.711942084729409,-1.1868690221453229,1.550510945252816,0.09503391047275388,0,0,1,0
1.711942084729409,2.098583874319999,-1.757705546629235,0.12645527283769148,0,0,0,1
1.711942084729409,-0.48961670965268234,0.3475231300229793,0.17358731638509786,0,0,1,0
1.711942084729409,0.47538049083713213,-0.5547177313993983,0.20500867875003548,0,0,0,1
1.711942084729409,1.3511293953278887,-1.1562116390143167,0.2521407222974419,0,0,1,0
1.711942084729409,-1.0808866706464415,1.4502619606503298,0.2835620846623795,0,0,1,0
1.711942084729409,-0.6736913201507394,0.6482700838304385,0.31498344702731707,0,0,1,0
1.711942084729409,0.9997142298315977,-1.3567096082192895,0.34640480939225465,0,0,1,0
1.711942084729409,0.51442662033672,-1.1562116390143167,0.37782617175719224,0,0,0,1
1.711942084729409,-0.14377956265633265,0.04677617621552012,0.42495821530459865,0,0,1,0
1.711942084729409,-1.2426492071447341,1.9515068836627616,0.45637957766953624,0,0,1,0
1.711942084729409,-0.3613222841540365,-0.15372179298945268,0.4878009400344739,0,0,0,1
1.711942084729409,0.4474903983374265,-0.9557136698093438,0.5349329835818802,0,0,1,0
1.711942084729409,0.9104659338325398,-0.8554646852068575,0.5663543459468179,0,0,1,0
1.711942084729409,0.006826936842077707,-0.2539707775919391,0.5977757083117554,0,0,0,1
1.711942084729409,0.04029504784172445,-0.6549667160018846,0.6449077518591618,0,0,0,1
1.711942084729409,-1.064152615146618,1.1495150068428706,0.6920397954065682,0,0,1,0
1.711942084729409,-0.10473343315674477,-0.45446874679691185,0.7234611577715059,0,1,0,0
1.711942084729409,-0.0656873036571569,0.1470251608180065,0.8020145636838498,0,0,0,1
1.711942084729409,-0.7406275421500329,0.7485190684329249,0.8491466072312562,0,0,0,1
1.711942084729409,-0.42825850615332994,0.6482700838304385,0.8962786507786626,0,0,1,0
1.711942084729409,0.8100616008335996,-1.0559626544118303,0.9277000131436003,0,0,0,1
1.711942084729409,0.6482990643353069,-1.1562116390143167,0.9748320566910067,0,1,0,0
1.711942084729409,1.1670547848298316,-1.4569585928217759,1.0533854626033508,0,1,0,0
1.711942084729409,-0.9302801711480311,0.5480210992279521,1.1319388685156946,0,0,1,0
1.711942084729409,-0.3222761546544486,-0.6549667160018846,1.1633602308806323,0,0,1,0
1.711942084729409,-0.14935758115627376,-0.053472808386966275,1.1947815932455699,0,0,1,0
1.711942084729409,0.5200046388366611,-0.35421976219442547,1.2262029556105074,0,0,1,0
1.711942084729409,-0.07684334065703916,0.3475231300229793,1.2576243179754452,0,0,1,0
1.711942084729409,1.2116789328293605,-1.3567096082192895,1.2890456803403827,0,0,0,1
1.711942084729409,2.137630003819587,-1.6574565620267487,1.336177723887789,0,0,1,0
1.711942084729409,-0.5063507651525057,0.44777211462546573,1.3675990862527267,0,0,0,1
1.711942084729409,-0.5119287836524469,0.6482700838304385,1.414731129800133,0,1,0,0
1.711942084729409,0.32477399133872176,-0.6549667160018846,1.493284535712477,0,0,0,1
1.711942084729409,0.5757848238360723,-0.755215700604371,1.5404165792598834,0,0,0,1
1.711942084729409,-0.07684334065703916,-0.15372179298945268,1.58754862280729,0,1,0,0
1.711942084729409,-0.4394145431532122,1.3500129760478432,1.6661020287196338,0,1,0,0
1.711942084729409,3.5098225548051034,-2.258950469641667,1.7446554346319778,0,0,1,0
1.711942084729409,-0.8410318751489732,0.1470251608180065,1.7760767969969153,0,0,1,0
1.711942084729409,0.5088486018367788,-0.755215700604371,1.807498159361853,0,0,0,1
1.711942084729409,0.4307563428376031,-1.0559626544118303,1.8546302029092594,0,0,1,0
1.711942084729409,3.8668157388013356,-2.3591994542441532,-1.6959837443286894,0,0,1,0
1.711942084729409,-0.32785417315438975,1.049266022240384,-1.6645623819637516,0,1,0,0
1.711942084729409,-0.9804823376475013,1.3500129760478432,-1.5860089760514078,0,0,1,0
1.711942084729409,-0.5732869871517992,0.5480210992279521,-1.55458761368647,0,1,0,0
1.711942084729409,0.38055417633813304,-0.6549667160018846,-1.4760342077741262,0,0,0,1
1.711942084729409,-0.4449925616531533,0.8487680530354113,-1.4289021642267197,0,0,0,1
1.711942084729409,-0.3222761546544486,0.3475231300229793,-1.3817701206793134,0,0,1,0
1.711942084729409,0.3749761578381919,-0.8554646852068575,-1.3503487583143756,0,0,0,1
1.711942084729409,0.7933275453337761,-1.0559626544118303,-1.3032167147669693,0,0,1,0
1.711942084729409,-0.1549355996562149,-0.2539707775919391,-1.2717953524020318,0,0,1,0
1.711942084729409,0.3024619173389573,-0.45446874679691185,-1.240373990037094,0,0,0,1
1.711942084729409,-0.037797211157451285,0.1470251608180065,-1.1932419464896877,0,0,0,1
1.711942084729409,-0.8521879121488554,0.9490170376378977,-1.1461099029422812,0,1,0,0
1.711942084729409,1.2841931733285952,-1.256460623616803,-1.0675564970299374,0,1,0,0
1.711942084729409,0.12396532534084131,-0.15372179298945268,-0.9890030911175933,0,0,0,1
1.711942084729409,-0.4561485986530356,0.04677617621552012,-0.9418710475701869,0,0,1,0
1.711942084729409,-0.1828256921559205,0.04677617621552012,-0.9104496852052493,0,0,1,0
1.711942084729409,-1.1255108186459706,2.9539967296876255,-0.8790283228403117,1,0,1,0
1.711942084729409,-1.4044117436430266,1.4502619606503298,-0.8476069604753741,0,0,1,0
1.711942084729409,0.425178324337662,-0.45446874679691185,-0.8161855981104366,0,0,0,1
1.711942084729409,2.4165309288166434,-1.6574565620267487,-0.7690535545630302,0,0,0,1
1.711942084729409,-0.09357739615686253,0.24727414542049292,-0.7219215110156237,0,1,0,0
1.711942084729409,0.787749526833835,-0.9557136698093438,-0.6433681051032797,0,0,1,0
1.711942084729409,-0.20513776615568502,-0.35421976219442547,-0.6119467427383422,0,0,1,0
1.711942084729409,0.02356099234190108,-0.6549667160018846,-0.5805253803734045,0,0,0,1
1.711942084729409,0.25225975083948715,-0.45446874679691185,-0.5333933368259981,0,0,1,0
1.711942084729409,-1.1087767631461471,0.44777211462546573,-0.5019719744610606,0,0,1,0
1.711942084729409,0.692923212334836,-0.6549667160018846,-0.4705506120961229,0,0,1,0
1.711942084729409,0.8602637673330696,-0.9557136698093438,-0.43912924973118533,0,0,0,1
1.711942084729409,-0.6736913201507394,0.44777211462546573,-0.3919972061837789,0,0,1,0
1.711942084729409,0.08491919584125344,-0.35421976219442547,-0.36057584381884134,0,1,0,0
1.711942084729409,0.22994767683972267,-0.45446874679691185,-0.28202243790649734,0,0,1,0
1.711942084729409,-0.33343219165433086,0.24727414542049292,-0.25060107554155975,0,0,1,0
1.711942084729409,-1.42114579914285,3.0542457142901123,-0.21917971317662213,1,0,1,0
1.711942084729409,0.006826936842077707,-0.15372179298945268,-0.18775835081168452,0,0,1,0
1.711942084729409,0.3749761578381919,-0.9557136698093438,-0.15633698844674693,0,0,0,1
1.711942084729409,-1.4099897621429678,2.252253837470221,-0.10920494489934052,0,0,1,0
1.711942084729409,-0.20513776615568502,-0.053472808386966275,-0.07778358253440293,0,0,1,0
1.711942084729409,0.8937318783327164,-0.8554646852068575,-0.046362220169465326,0,0,0,1
1.711942084729409,0.3526640838384274,-0.5547177313993983,0.0007698233779410748,0,0,1,0
1.711942084729409,-0.5732869871517992,0.24727414542049292,0.03219118574287867,0,1,0,0
1.711942084729409,1.2618810993288305,-1.256460623616803,0.11074459165522267,0,0,0,1
1.711942084729409,-0.6736913201507394,0.44777211462546573,0.15787663520262907,0,0,1,0
1.711942084729409,0.7263913233344828,-0.8554646852068575,0.18929799756756668,0,0,0,1
1.711942084729409,-0.8019857456493853,1.3500129760478432,0.23643004111497307,0,0,1,0
1.711942084729409,-0.21629380315556726,0.1470251608180065,0.26785140347991065,0,0,0,1
1.711942084729409,0.09049721434119457,-0.6549667160018846,0.31498344702731707,0,0,0,1
1.711942084729409,2.1208959483197636,-1.958203515834208,0.3621154905747235,0,0,0,1
1.711942084729409,0.31919597283878065,-0.35421976219442547,0.4092475341221299,0,0,1,0
1.711942084729409,-0.9191241341481489,1.3500129760478432,0.4406688964870675,0,0,0,1
1.711942084729409,0.7319693418344239,-1.3567096082192895,0.4878009400344739,0,0,1,0
1.711942084729409,0.9104659338325398,-1.0559626544118303,0.5192223023994115,0,0,1,0
1.711942084729409,-0.9637482821476778,0.5480210992279521,0.5506436647643491,0,0,0,1
1.711942084729409,4.491553810794741,-2.45944843884664,0.5977757083117554,0,0,0,1
1.711942084729409,1.278615154828654,-1.6574565620267487,0.6449077518591618,0,0,0,1
1.711942084729409,-0.0879993776569214,0.7485190684329249,0.6920397954065682,0,0,1,0
1.711942084729409,1.0945405443305969,-1.4569585928217759,0.7234611577715059,0,0,1,0
1.711942084729409,-1.1143547816460881,2.252253837470221,0.7548825201364434,0,0,1,0
1.711942084729409,1.45711174682677,-1.5572075774242622,0.7863038825013811,0,0,1,0
2.2084738106791226,-0.4617266171529767,1.1495150068428706,0.8177252448663187,0,0,0,1
1.711942084729409,1.3957535433274175,-1.5572075774242622,0.8648572884137251,0,0,1,0
1.711942084729409,0.3526640838384274,-0.6549667160018846,0.8962786507786626,0,0,1,0
1.711942084729409,-0.9749043191475601,0.9490170376378977,0.9277000131436003,0,0,0,1
1.711942084729409,1.4180656173271822,-1.1562116390143167,0.9748320566910067,0,0,1,0
1.711942084729409,-0.6290671721512104,1.3500129760478432,1.0062534190559442,0,0,1,0
1.711942084729409,-0.2999640806546841,0.3475231300229793,1.0376747814208818,0,0,0,1
1.711942084729409,-0.06010928515721578,-0.15372179298945268,1.0848068249682883,0,0,1,0
1.711942084729409,0.1462773993406058,-0.35421976219442547,1.1162281873332258,0,0,1,0
1.711942084729409,1.6690764498245327,-1.256460623616803,1.1476495496981634,0,0,1,0
1.711942084729409,1.5184699503261223,-1.5572075774242622,1.179070912063101,0,1,0,0
1.711942084729409,-0.4338365246532711,-0.15372179298945268,1.2576243179754452,0,0,1,0
1.711942084729409,-0.6960033941505039,0.1470251608180065,1.2890456803403827,0,0,1,0
1.711942084729409,-0.6290671721512104,0.5480210992279521,1.3204670427053202,0,0,1,0
1.711942084729409,-1.0027944116472658,1.6507599298553024,1.3518884050702578,1,0,1,0
1.711942084729409,0.006826936842077707,0.44777211462546573,1.3833097674351955,0,0,1,0
1.711942084729409,-0.612333116651387,0.7485190684329249,1.414731129800133,0,0,1,0
1.711942084729409,0.40844426883783863,-0.35421976219442547,1.4461524921650706,0,0,0,1
1.711942084729409,0.8156396193335407,-0.8554646852068575,1.493284535712477,0,0,0,1
1.711942084729409,0.10723126984101794,-0.2539707775919391,1.5404165792598834,0,0,0,1
1.711942084729409,1.5184699503261223,-1.5572075774242622,1.58754862280729,0,0,1,0
1.711942084729409,1.8419950233227076,-1.4569585928217759,1.6189699851722275,0,0,1,0
1.711942084729409,-1.5773303171412014,1.8512578990602753,1.650391347537165,1,0,1,0
1.711942084729409,1.3957535433274175,-1.6574565620267487,1.6818127099021027,0,0,0,1
1.711942084729409,-0.20513776615568502,0.04677617621552012,-1.6959837443286894,0,0,1,0
1.711942084729409,-1.3151634476439686,1.4502619606503298,-1.6645623819637516,0,0,0,1
1.711942084729409,5.344990641285733,-2.6599464080516126,-1.6174303384163453,1,0,1,0
1.711942084729409,-0.22187182165550837,-0.2539707775919391,-1.5860089760514078,0,0,1,0
1.711942084729409,-0.8131417826492675,0.6482700838304385,-1.55458761368647,0,0,1,0
1.711942084729409,-0.35574426565409534,0.1470251608180065,-1.5231662513215325,0,0,0,1
1.711942084729409,0.1909015473401348,-0.5547177313993983,-1.4760342077741262,0,0,1,0
1.711942084729409,1.5630940983256514,-1.6574565620267487,-1.4446128454091884,0,0,1,0
1.711942084729409,0.5757848238360723,-1.0559626544118303,-1.413191483044251,0,0,0,1
1.711942084729409,0.006826936842077707,-0.053472808386966275,-1.3660594394968446,0,0,1,0
1.711942084729409,-0.7740956531496797,0.3475231300229793,-1.3346380771319069,0,0,0,1
1.711942084729409,6.248629638276196,-2.8604443772565853,-1.2875060335845006,1,0,0,1
1.711942084729409,1.596562209325298,-1.4569585928217759,-1.240373990037094,0,0,0,1
1.711942084729409,-0.037797211157451285,0.1470251608180065,-1.1932419464896877,0,0,0,1
1.711942084729409,1.6356083388248859,-1.6574565620267487,-1.1461099029422812,0,0,1,0
1.711942084729409,3.5432906658047503,-2.258950469641667,-1.1146885405773437,0,0,0,1
1.711942084729409,0.4921145463369555,-0.8554646852068575,-1.0675564970299374,0,0,1,0
1.711942084729409,-0.567708968651858,1.1495150068428706,-1.0361351346649996,0,0,1,0
1.711942084729409,-0.9749043191475601,0.6482700838304385,-1.004713772300062,0,0,1,0
1.711942084729409,-0.5286628391522702,1.2497639914453569,-0.9732924099351246,0,0,0,1
1.711942084729409,-0.9637482821476778,0.7485190684329249,-0.9261603663877181,0,0,0,1
1.711942084729409,-0.5398188761521524,0.8487680530354113,-0.8790283228403117,0,0,1,0
1.711942084729409,-0.28323002515486073,0.24727414542049292,-0.8476069604753741,0,1,0,0
1.711942084729409,-0.0879993776569214,0.04677617621552012,-0.7690535545630302,0,0,1,0
1.711942084729409,0.02356099234190108,-0.15372179298945268,-0.7376321921980925,0,0,1,0
1.711942084729409,0.5311606758365434,-0.6549667160018846,-0.7062108298331549,0,0,0,1
1.711942084729409,1.5407820243258867,-1.256460623616803,-0.6590787862857486,0,0,0,1
1.711942084729409,0.3080399358388984,-0.45446874679691185,-0.6119467427383422,0,0,0,1
1.711942084729409,-0.48403869115274123,-0.15372179298945268,-0.5648146991909357,0,0,1,0
1.711942084729409,1.2284129883291839,-1.1562116390143167,-0.5333933368259981,0,0,1,0
1.711942084729409,-0.7294715051501507,0.7485190684329249,-0.5019719744610606,0,0,1,0
1.711942084729409,-0.3111201176545664,0.5480210992279521,-0.4705506120961229,0,0,1,0
1.711942084729409,0.45306841683736765,-0.35421976219442547,-0.43912924973118533,0,0,0,1
2.2084738106791226,-0.40594643215356546,-0.053472808386966275,-0.3919972061837789,0,0,0,1
2.2084738106791226,0.09607523284113569,-0.35421976219442547,-0.3448651626363725,0,0,1,0
2.2084738106791226,-1.0529965781467359,2.1520048528677345,-0.3134438002714349,0,0,1,0
2.2084738106791226,-0.7517835791499151,0.7485190684329249,-0.28202243790649734,0,0,1,0
2.2084738106791226,0.20205758434001705,-0.5547177313993983,-0.25060107554155975,0,0,0,1
1.711942084729409,0.559050768336249,-1.0559626544118303,-0.2034690319941533,0,0,1,0
1.711942084729409,-0.3669003026539776,0.24727414542049292,-0.17204766962921572,0,0,0,1
1.711942084729409,-0.3222761546544486,0.04677617621552012,-0.12491562608180933,0,0,1,0
2.2084738106791226,-1.3653656141434387,1.4502619606503298,-0.09349426371687172,0,0,1,0
1.711942084729409,0.5088486018367788,-1.0559626544118303,-0.06207290135193413,0,0,0,1
